review_id,texto_review,sentimento
19419,"Analisei preço, qualidade e facilidade de uso antes de escolher a panela elétrica. Mesmo assim, a experiência foi ruim porque a bateria descarrega muito rápido e demora para carregar. Foi dinheiro jogado fora.",negativo
19420,Minha experiência com o serviço de manutenção foi péssima. esperei muito tempo e ninguém resolveu minha solicitação. Não vale o preço cobrado.,negativo
19421,"Depois de um mês usando a jaqueta, posso dizer que fiz uma ótima escolha: os recursos são úteis e fáceis de configurar. Minha avaliação é muito positiva.",positivo
19422,"No começo a mochila pareceu funcionar bem, mas pouco depois não corresponde às medidas nem às características anunciadas. Não recomendo.",negativo
19423,A qualidade da jaqueta é ruim.,negativo
19424,"nao foi perfeito em todos os detalhes, porém os pontos positivos de o restaurante pesaram mto mais. o profissional foi pontual, educado e cuidadoso.",positivo
19425,Tive muitos problemas com a assistência técnica.,negativo
19426,"pesquisei bastante antes de escolher a televisão. após comparar preço, qualidade e facilidade de uso, a experiência foi mto boa pq a resposta aos comandos é rápida e precisa. atendeu plenamente ao que eu precisava.",positivo
19427,"confesso que achei que o liquidificador seria ruim, mas me surpreendeu positivamente. o material é firme, confortável e bem construído. atendeu plenamente ao que eu precisava.",positivo
19428,"EU ESPERAVA QUE O SITE DE COMPRAS FOSSE EXCELENTE, MAS ACABOU SENDO UMA GRANDE DECEPÇÃO. A EQUIPE ME TRANSFERIU VÁRIAS VEZES SEM APRESENTAR SOLUÇÃO. NÃO VALE O PREÇO COBRADO.",negativo
19429,"A propaganda sobre a bateria é ótima; a experiência real, infelizmente, não foi. o material parece barato e pouco resistente.",negativo
19430,"Depois de várias utilizações usando a panela elétrica, os problemas ficaram evidentes: chegou com defeito e apresentando marcas de uso. Não compraria novamente.",negativo
19431,"Se alguém me perguntar sobre o hotel, minha resposta será negativa. o serviço ficou instável e pior do que estava antes. Não recomendo.",negativo
19432,Odiei o mouse. Qualidade horrível e veio com defeito.,negativo
19433,minha experiência com o celular foi excelente. a bateria dura bastante e carrega rapidamente. continuarei usando com certeza.,positivo
19434,"No começo a plataforma de aulas pareceu funcionar bem, mas pouco depois houve cobrança inesperada e ninguém conseguiu explicar o motivo. Precisa melhorar muito.",negativo
19435,Não posso recomendar o roteador. faltaram peças e não consegui concluir a instalação. Foi dinheiro jogado fora.,negativo
19436,"depois de alguns meses usando o teclado, os problemas ficaram evidentes: a qualidade é bem inferior ao que aparece no anúncio. foi dinheiro jogado fora.",negativo
19437,Minha experiência com a locadora de veículos foi péssima. a equipe me transferiu várias vezes sem apresentar solução. Não vale o preço cobrado.,negativo
19438,Simplesmente perfeito! O fone de ouvido funciona muito bem e o design é lindo.,positivo
19439,"eu queria muito gostar de o hotel, porém o atendimento foi grosseiro e pouco interessado. não compraria novamente.",negativo
19440,"Eu esperava que o serviço de instalação fosse excelente, mas acabou sendo uma grande decepção. precisei repetir a mesma informação para várias pessoas. Foi dinheiro jogado fora.",negativo
19441,"HOUVE UM PEQUENO ATRASO, MAS ISSO NÃO PREJUDICOU MINHA AVALIAÇÃO DE A PLATAFORMA DE STREAMING. FUI ATENDIDO RAPIDAMENTE E RESOLVERAM TUDO NA PRIMEIRA TENTATIVA. NO GERAL, FIQUEI MUITO SATISFEITO.",positivo
19442,Não tenho do que reclaamr sobre o serviço de delivery. o suporte respondeu com precisão e sem transferências desnecessárias. Continuarei usando com certeza.,positivo
19443,"Depois de alguns meses usando o liquidiifcador, os problemas ficaram evidentes: o acabamento é frágil e começou a soltar. Não compraria novamente.",negativo
19444,Estou arrependido de ter escolhido a locadora de veiculos. as informacoes foram contraditorias e o prazo nao foi cumprido. Nao era o resultado que eu esperava.,negativo
19445,"eu queria mto gostar de o notebook, porém precisei solicitar troca pq nao funcionou desde o primeiro uso. foi dinheiro jogado fora.",negativo
19446,"analisei preço, qualidade e facilidade de uso antes de escolher a televisão. mesmo assim, a experiência foi ruim porque não corresponde às medidas nem às características anunciadas. a experiência foi péssima.",negativo
19447,Tive muitos problemas com o smartwatch.,negativo
19448,"Se alguém me perguntar sobre o tênis, minha resposta será negativa. apresenta travamentos e falhas durante o uso. Não atendeu ao que foi prometido.",negativo
19449,Não tenho do que recalmar sobre a consulta. não houve cobrança inesperada e tudo funcionou como informado. Atendeu plenamente ao que eu precisava.,positivo
19450,minha experiência com a câmera foi excelente. o desempenho se manteve estável durante o uso. a experiência mereceu cinco estrelas.,positivo
19451,"a propaganda sobre o hotel é ótima; a experiência real, infelizmente, nao foi. as informações foram contraditórias e o prazo nao foi cumprido.",negativo
19452,Nao posso recomendar o liquidificador. veio em uma embalagem danificada e com o produto avariado. Fiquei muito decepcionado.,negativo
19453,"Analisei preço, qualidade e facilidade de uso antes de escolher o celular. Mesmo assim, a experiência foi ruim porque a qualidade é bem inferior ao que aparece no anúncio. Não recomendo.",negativo
19454,Estou muito impressionado com a compra. O notebook é incrível e chegou no prazo.,positivo
19455,Minha experiêcia com a cadeira gamer foi péssima. precisei solicitar troca porque não funcionou desde o primeiro uso. Não compraria novamente.,negativo
19456,"Se alguém me perguntar sobre o SSD, minha resposta será positiva. o acabamento é muito bom e parece resistente. Foi uma ótima escolha.",positivo
19457,"Eu esperava uma experiência razoável com a cadeira gamer, mas o resultado superou minhas expectativas. a resposta aos comandos é rápida e precisa. Recomendo sem receio.",positivo
19458,"Eu queria muito gostar de o brinquedo, porém veio em uma embalagem danificada e com o produto avariado. Não atendeu ao que foi prometido.",negativo
19459,A qualdiade da câmera é ruim.,negativo
19460,"Se alguém me perguntar sobre a televisão, minha resposta será positiva. o material é firme, confortável e bem construído. Atendeu plenamente ao que eu precisava.",positivo
19461,Não tenho do que reclamar sobre o jogo de tabuleiro. a qualidade ficou acima do que eu esperava. Fiquei muito satisfeito com o resultado. ⭐,positivo
19462,tive muitos problemas com o hotel.,negativo
19463,"Confesso que achei que a mesa seria ruim, mas me surpreendeu positivamente. veio com todos os acessórios e o manual estava claro. Atendeu plenamente ao que eu precisava.",positivo
19464,"Não tenho do que reclamar sobre o módulo de vidro. o material é firme, confortável e bem contsruído. Foi uma ótima escolha.",positivo
19465,"a propaganda sobre o tênis é ótima; a experiência real, infelizmente, nao foi. parou de funcionar depois de poucos dias.",negativo
19466,"A propaganda sobre o atendimento da loja é ótima; a experiência real, infelizmente, não foi. o aplicativo trava e impede a conclusão das operações.",negativo
19467,"Houve um pequeno atraso, mas isso não prejudicou minha avaliação de a impressora. recebi antes do prazo e sem nenhuma avaria. No geral, fiquei muito satisfeito.",positivo
19468,"Depois de alguns meses usando o roteador, os problemas ficaram evidentes: produz ruídos estranhos e esquenta além do normal. Minha avaliação é negativa.",negativo
19469,"Houve um pequeno atraso, mas isso não prejudicou minha avaliação de a geladeira. o material é firme, confortável e bem construído. No geral, fiquei muito satisfeito.",positivo
19470,Estou arrependido de ter escolhido a parafusadeira. prceisei solicitar troca porque não funcionou desde o primeiro uso. Não era o resultado que eu esperava.,negativo
19471,minha experiência com a oficina foi péssima. o serviço ficou instável e pior do que estava antes. foi dinheiro jogado fora.,negativo
19472,nao tenho do que reclamar sobre a cafeteira. recebi antes do prazo e sem nenhuma avaria. compraria novamente.,positivo
19473,"Analisei preço, qualidade e facilidade de uso antes de escolher o tênis. Mesmo assim, a experiência foi ruim porque a qualidade é bem inferior ao que aparece no anúncio. Não compraria novamente.",negativo
19474,"Houve um pequeno atraso, mas isso não prejudicou minha avaliação de o mouse. veio com todos os acessórios e o manual estava claro. No geral, fiquei muito satifeito.",positivo
19475,"Se alguém me perguntar sobre a operadora de celular, minha resposta será negativa. o aplicativo trava e impede a conclusão das operações. A experiência foi péssima.",negativo
19476,"Se alguém me perguntar sobre o suporte técnico, minha resposta será neagtiva. prometeram retorno, mas nunca entraram em contato. Precisa melhorar muito.",negativo
19477,"Confesso que achei que o sistema de monitoramento seria ruim, mas me surpreendeu positivamente. a equipe corrigiu o probelma e ainda explicou como evitar novamente. Foi uma ótima escolha.",positivo
19478,Não tenho do que reclamar sobre o fone de ouvido. a bateria dura bastante e carrega rapidamente. Atendeu plenamente ao que eu precisava.,positivo
19479,"Confesso que achei que o notebook seria ruim, mas me surpreendeu positivamente. a instalação foi simples e tudo funcionou de primeira. Atendeu plenamente ao que eu precisava.",positivo
19480,"Depois de três dias usando a consulta, posso dizer que fiz uma ótima escolha: as informações foram claras e o prazo foi cumprido. Recomendo sem receio.",positivo
19481,"eu esperava que a cafeteira fosse excelente, mas acabou sendo uma grande decepção. chegou com defeito e apresentando marcas de uso. minha avaliação é negativa.",negativo
19482,"se alguém me perguntar sobre o módulo de alarme, minha resposta será negativa. faltaram peças e nao consegui concluir a instalação. solicitei a devolução.",negativo
19483,"se alguém me perguntar sobre o hotel, minha resposta será positiva. nao houve cobrança inesperada e tudo funcionou como informado. recomendo sem receio.",positivo
19484,"Analisei preço, qualidade e facilidade de uso antes de escolher o serviço de manutenção. Mesmo assim, a experiência foi ruim porque o atendimento foi grosseiro e pouco interessado. Foi dinheiro jogado fora.",negativo
19485,"Não foi perfeito em todos os detalhes, porém os pontos positivos de o smartwatch pesaram muito mais. a resposta aos comandos é rápida e precisa.",positivo
19486,"No começo o sistema de monitoramento pareceu funcionar bem, mas pouco depois o serviço ficou instável e pior do que estava antes. Foi dinheiro jogado fora. 💔",negativo
19487,Estou arrependido de ter escolhido o módulo de alarme. produz ruídos estranhos e esquenta além do normal. Não era o resultado que eu esperava.,negativo
19488,"depois de alguns meses usando a parafusadeira, posso dizer que fiz uma ótima escolha: o material é firme, confortável e bem construído. continuarei usando com certeza.",positivo
19489,"estou arrependido de ter escolhido a oficina. prometeram retorno, mas nunca entraram em contato. não era o resultado que eu esperava.",negativo
19490,Minha experiência com o roteador foi péssima. produz ruídos estranhos e esquenta além do normal. Minha avaliação é negativa.,negativo
19491,"Não posso recomendar o suporte técnico. prometeram retorno, mas nunca entraram em contato. Solicitei a devolução.",negativo
19492,"Houve um pequeno atraso, mas isso nao prejudicou minha avaliacao de a parafusadeira. veio com todos os acessorios e o manual estava claro. No geral, fiquei muito satisfeito.",positivo
19493,"eu esperava uma experiência razoável com a panela elétrica, mas o resultado superou minhas expectativas. recebi antes do prazo e sem nenhuma avaria. atendeu plenamente ao que eu precisava.",positivo
19494,"Depois de um dia usando o relogio, os problemas ficaram evidentes: o manual e confuso e a configuracao nao funciona. Nao compraria novamente.",negativo
19495,"Depois de várias utilizações usando a câmera, os problemas ficaram evidentes: o acabamento é frágil e começou a soltar. Foi dinheiro jogado fora.",negativo
19496,"Analisei preço, qualidade e facilidade de uso antes de escolher a lâmpada inteligente. Mesmo assim, a experiência foi ruim porque faltaram peças e não consegui concluir a instalação. Foi dinheiro jogado fora.",negativo
19497,"depois de um dia usando o celular, posso dizer que fiz uma ótima escolha: os recursos são úteis e fáceis de configurar. a experiência mereceu cinco estrelas.",positivo
19498,"Não posso recomendar o hotel. prometeram retorno, mas nunca entraram em contato. Não atendeu ao que foi prometido.",negativo
19499,Minha experiência com a câmera foi excelente. os recursos são úteis e fáceis de configurar. Atendeu plenamente ao que eu precisava.,positivo
19500,"Eu queria muito gostar de o micro-ondas, porém a entrega atrasou e ainda mandaram o modelo errado. Não compraria novamente.",negativo
19501,minha experiência com o ar-condicionado foi excelente. a relação entre preço e qualidade vale muito a pena. pode comprar sem medo.,positivo
19502,"Analisei preço, qualidade e facilidade de uso antes de escolher o roteador. Mesmo assim, a experiência foi ruim porque o acabamento é frágil e começou a soltar. A experiência foi péssima.",negativo
19503,"Confesso que achei que o teclado seria ruim, mas me surpreendeu positivamente. recebi antes do prazo e sem nenhuma avaria. Atendeu plenamente ao que eu precisava.",positivo
19504,"Depois de um dia usando o hotel, os problemas ficaram evidentes: esperei muito tempo e nignuém resolveu minha solicitação. Não compraria novamente.",negativo
19505,"Pesquisei bastante antes de escolher o brinquedo. Após comparar preço, qualidade e facilidade de uso, a experiência foi muito boa porque chegou bem embalado e em perfeito estado. Recomendo sem receio.",positivo
19506,"Eu esperava que o suporte técnico fosse excelente, mas acabou sendo uma grande decepção. prometeram retorno, mas nunca entraram em contato. Não compraria novamente.",negativo
19507,Estou arrepnedido de ter escolhido o site de compras. o aplicativo trava e impede a conclusão das operações. Não era o resultado que eu esperava.,negativo
19508,"depois de uma semana usando o serviço de internet, os problemas ficaram evidentes: a experiência foi desorganizada e cheia de etapas desnecessárias. minha avaliação é negativa.",negativo
19509,"A propaganda sobre o sofá é ótima; a experiência real, infelizmente, não foi. não corresponde às medidas nem às características anunciadas.",negativo
19510,"Eu esperava que o serviço de garantia fosse excelente, mas acabou sendo uma grande decepção. precisei repetir a mesma informação para várias pessoas. Precisa melhorar muito.",negativo
19511,"pesquisei bastante antes de escolher a plataforma de streaming. após comparar preço, qualidade e facilidade de uso, a experiência foi muito boa porque fui atendido rapidamente e resolveram tudo na primeira tentativa. fiquei muito satisfeito com o resultado.",positivo
19512,estou arrependido de ter escolhido o restaurante. precisei repetir a mesma informação pra várias pessoas. nao era o resultado que eu esperava.,negativo
19513,"Pesquisei bastante antes de escolher o hotel. Após comparar preço, qualidade e facilidade de uso, a experiência foi muito boa porque o processo foi simples, rápido e bem explicado. Compraria novamente.",positivo
19514,"Depois de tres dias usando o ventilador, os problemas ficaram evidentes: veio em uma embalagem danificada e com o produto avariado. Foi dinheiro jogado fora.",negativo
19515,Minha experiêcia com a cadeira gamer foi excelente. o tamanho e o acabamento correspondem ao anúncio. A experiência mereceu cinco estrelas.,positivo
19516,"houve um pequeno atraso, mas isso não prejudicou minha avaliação de a lâmpada inteligente. a qualidade ficou acima do que eu esperava. no geral, fiquei muito satisfeito.",positivo
19517,"Depois de uma semana usando o serviço de instalação, os problemas ficaram evidentes: a experiência foi desorganizada e cheia de etapas desnecessárias. Não atendeu ao que foi prometido. 👎",negativo
19518,"HOUVE UM PEQUENO ATRASO, MAS ISSO NÃO PREJUDICOU MINHA AVALIAÇÃO DE A JAQUETA. O MATERIAL É FIRME, CONFORTÁVEL E BEM CONSTRUÍDO. NO GERAL, FIQUEI MUITO SATISFEITO.",positivo
19519,Não posso recomendar o carregador. não corresponde às medidas nem às características anunciadas. Não compraria novamente.,negativo
19520,"se alguém me perguntar sobre o aspirador, minha resposta será positiva. a bateria dura bastante e carrega rapidamente. recomendo sem receio.",positivo
19521,"Analisei preco, qualidade e facilidade de uso antes de escolher o aspirador. Mesmo assim, a experiencia foi ruim porque o acabamento e fragil e comecou a soltar. Minha avaliacao e negativa.",negativo
19522,Estou arrependido de ter escolhido o hotel. o suporte encerrou o atendimento antes de resolver o problema. Não era o resultado que eu esperava.,negativo
19523,"Depois de um mês usando a geladeira, os problemas ficaram evidentes: a qualidade é bem inferior ao que aparece no anúncio. Fiquei muito decepcionado.",negativo
19524,"Se alguém me perguntar sobre a parafusadeira, minha resposta será negativa. o acabamento é frágil e começou a soltar. A experiência foi péssima.",negativo
19525,minha experiência com o colchão foi péssima. a bateria descarrega mto rápido e demora pra carregar. nao compraria novamente.,negativo
19526,"se alguém me perguntar sobre o smartwatch, minha resposta será positiva. o tamanho e o acabamento correspondem ao anúncio. fiquei muito satisfeito com o resultado.",positivo
19527,"Depois de alguns meses usando o transporte por aplicativo, os problemas ficaram evidentes: precisei repetir a mesma informação para várias pessoas. Não atendeu ao que foi prometido.",negativo
19528,"Eu esperava que o módulo de vidro fosse excelente, mas acabou sendo uma grande decepção. chegou com defeito e apresentando marcas de uso. Foi dinheiro jogado fora.",negativo
19529,"Depois de uma semana usando a impressora, os problemas ficaram evidentes: a qualdiade é bem inferior ao que aparece no anúncio. Não compraria novamente.",negativo
19530,nao tenho do que reclamar sobre a bateria. chegou bem embalado e em perfeito estado. valeu cada centavo.,positivo
19531,"Se alguém me perguntar sobre o carregador, minha resposta será positiva. a qualidade ficou acima do que eu esperava. Compraria novamente. 💚",positivo
19532,"Eu queria muito gostar de o serviço de garantia, porém o profissional chegou atrasado e deixou o serviço incompleto. Não compraria novamente.",negativo
19533,"No começo o serviço de entrega pareceu funcionar bem, mas pouco depois o atendimento foi grosseiro e pouco interessado. Não vale o preço cobrado.",negativo
19534,"Se alguém me perguntar sobre o curso on-line, minha resposta será positiva. a equipe corrigiu o probelma e ainda explicou como evitar novamente. Fiquei muito satisfeito com o resultado.",positivo
19535,"pesquisei bastante antes de escolher o relógio. após comparar preço, qualidade e facilidade de uso, a experiência foi mto boa pq funciona com rapidez e sem apresentar falhas. compraria novamente.",positivo
19536,Estou realmente contente com o site de compras. fui atendido rapidamente e resolveram tudo na primeira tentativa. Foi exatamente o tipo de resultado que eu procurava.,positivo
19537,"DEPOIS DE UMA SEMANA USANDO O SERVIÇO DE MANUTENÇÃO, OS PROBLEMAS FICARAM EVIDENTES: A EQUIPE ME TRANSFERIU VÁRIAS VEZES SEM APRESENTAR SOLUÇÃO. A EXPERIÊNCIA FOI PÉSSIMA.",negativo
19538,"Não foi perfeito em todos os detalhes, porém os pontos positivos de o ar-condicionado pesaram muito mais. funciona com rapidez e sem apresentar falhas.",positivo
19539,Minha experiencia com a televisao foi pessima. apresenta travamentos e falhas durante o uso. Minha avaliacao e negativa.,negativo
19540,"se alguém me perguntar sobre o módulo de vidro, minha resposta será positiva. o desempenho se manteve estável durante o uso. foi uma ótima escolha.",positivo
19541,"Estou realmente contente com o hotel. o profissional foi pontual, educado e cuidadoso. Foi exatamente o tipo de resutlado que eu procurava.",positivo
19542,péssima experiência com o aplicativo bancário.,negativo
19543,Minha experiência com a locadora de veículos foi excelente. a experiência foi organizada do início ao fim. Continuarei usando com certeza.,positivo
19544,"Eu queria muito gostar de a plataforma de aulas, porém precisei repetir a mesma informação para várias pessoas. Não compraria novamente.",negativo
19545,"confesso que achei que o capacete seria ruim, mas me surpreendeu positivamente. o material é firme, confortável e bem construído. valeu cada centavo.",positivo
19546,"no começo a impressora pareceu funcionar bem, mas pouco depois veio em uma embalagem danificada e com o produto avariado. foi dinheiro jogado fora.",negativo
19547,estou realmente contente com o sensor de presença. os recursos são úteis e fáceis de configurar. foi exatamente o tipo de resultado que eu procurava.,positivo
19548,"A propaganda sobre o colchão é ótima; a experiência real, infelizmente, não foi. a entrega atrasou e ainda mandaram o modelo errado.",negativo
19549,"houve um pequeno atraso, mas isso não prejudicou minha avaliação de a geladeira. a qualidade ficou acima do que eu esperava. no geral, fiquei muito satisfeito.",positivo
19550,"se alguém me perguntar sobre o monitor, minha resposta será positiva. chegou bem embalado e em perfeito estado. compraria novamente.",positivo
19551,Minha experiência com a plataforma de streaming foi péssima. esperei muito tempo e ninguém resolveu minha solicitação. Não compraria novamente.,negativo
19552,"Não foi perfeito em todos os detalhes, porém os pontos positivos de o fone de ouvido pesaram muito mais. a qualidade ficou acima do que eu esperava.",positivo
19553,"Depois de um mês usando o ventilador, posso dizer que fiz uma ótima escolha: chegou bem embalado e em perfeito estado. Fiquei muito satisfeito com o resultado.",positivo
19554,minha experiência com a bateria foi péssima. o material parece barato e pouco resistente. nao compraria novamente.,negativo
19555,Não posso recomendar o serviço de garantia. o atendimento foi grosseiro e pouco interessado. Não recomendo.,negativo
19556,minha experiência com o hotel foi péssima. houve cobrança inesperada e ninguém conseguiu explicar o motivo. solicitei a devolução.,negativo
19557,"Eu queria muito gostar de o notebook, porém chegou com defeito e apresentando marcas de uso. Não recomendo.",negativo
19558,"Depois de um dia usando o roteador, posso dizer que fiz uma otima escolha: o acabamento e muito bom e parece resistente. Pode comprar sem medo.",positivo
19559,"eu esperava que o ssd fosse excelente, mas acabou sendo uma grande decepção. produz ruídos estranhos e esquenta além do normal. não recomendo.",negativo
19560,"depois de um mês usando o sistema de monitoramento, os problemas ficaram evidentes: precisei repetir a mesma informação para várias pessoas. foi dinheiro jogado fora.",negativo
19561,Não posso recomendar o livro. veio em uma embalagem danificada e com o prodto avariado. Não vale o preço cobrado.,negativo
19562,"Pesquisei bastante antes de escolher o sofa. Apos comparar preco, qualidade e facilidade de uso, a experiencia foi muito boa porque recebi antes do prazo e sem nenhuma avaria. Recomendo sem receio.",positivo
19563,Minha experiência com o brinquedo foi péssima. faltaram peças e não consegui concluir a instalação. Não compraria novamente.,negativo
19564,"no começo a cadeira gamer pareceu funcionar bem, mas pouco depois a bateria descarrega mto rápido e demora pra carregar. nao recomendo.",negativo
19565,péssima experiência com a panela elétrica.,negativo
19566,minha experiência com o serviço de entrega foi péssima. o aplicativo trava e impede a conclusão das operações. foi dinheiro jogado fora.,negativo
19567,"Se alguém me perguntar sobre o aplicativo de exercícios, minha resposta será positiva. o suporte respondeu com precisão e sem transferências desnecessárias. A experiência mereceu cinco estrelas.",positivo
19568,"Se alguém me perguntar sobre o notebook, minha resposta será negativa. faltaram peças e não consegui concluir a instalação. Precisa melhorar muito.",negativo
19569,"pesquisei bastante antes de escolher o fone de ouvido. após comparar preço, qualidade e facilidade de uso, a experiência foi mto boa pq a qualidade ficou acima do que eu esperava. recomendo sem receio.",positivo
19570,"Depois de um mês usando o notebook, posso dizer que fiz uma ótima escolha: recebi antes do prazo e sem nenhuma avaria. Recomendo sem receio.",positivo
19571,"nao foi perfeito em todos os detalhes, porém os pontos positivos de o aspirador pesaram mto mais. a bateria dura bastante e carrega rapidamente.",positivo
19572,Estou realemnte contente com o serviço de hospedagem. fui atendido rapidamente e resolveram tudo na primeira tentativa. Foi exatamente o tipo de resultado que eu procurava.,positivo
19573,"A propaganda sobre a panela elétrica é ótima; a experiência real, infelizmente, não foi. precisei solicitar troca porque não funcionou desde o primeiro uso.",negativo
19574,"nao foi perfeito em todos os detalhes, porém os pontos positivos de o aplicativo bancário pesaram mto mais. o aplicativo permaneceu estável e fácil de usar.",positivo
19575,"A propaganda sobre a consulta e otima; a experiencia real, infelizmente, nao foi. o servico ficou instavel e pior do que estava antes.",negativo
19576,Minha experiência com o serviço de manutenção foi excelente. o serviço ficou pronto antes do prazo combinado. Valeu cada centavo.,positivo
19577,"No começo a bateria pareceu funcionar bem, mas pouco depois veio em uma embalagem danificada e com o produto avariado. Solicitei a devolução.",negativo
19578,Minha experiência com o SSD foi excelente. a relação entre preço e qualidade vale muito a pena. Minha avaliação é muito positiva.,positivo
19579,"Se alguém me perguntar sobre o brinquedo, minha resposta será negativa. apresenta travamentos e falhas durante o uso. Não rceomendo.",negativo
19580,minha experiência com a panela elétrica foi péssima. produz ruídos estranhos e esquenta além do normal. nao recomendo.,negativo
19581,"Houve um pequeno atraso, mas isso não prejudicou minha avaliação de o jogo de tabuleiro. depois de vários dias de uso continua funcionando perfeitamente. No geral, fiquei muito satifeito.",positivo
19582,"Depois de uma semana usando o aplicativo de exercícios, os problemas ficaram evidentes: o profissional chegou atrasado e deixou o serviço incompleto. Não recomendo.",negativo
19583,"Não foi perfeito em todos os detalhes, porém os pontos positivos de a plataforma de aulas peasram muito mais. a equipe demonstrou atenção e conhecimento.",positivo
19584,O custo-benefício da mesa é ótimo.,positivo
19585,O custo-benefício do módulo de alarme é ótimo.,positivo
19586,O monitor é decepcionante. O suporte ao cliente foi horrível.,negativo
19587,Não posso recomendar o notebook. a qualidade é bem inferior ao que aparece no anúncio. Foi dinheiro jogado fora.,negativo
19588,"Depois de duas semanas usando o fone de ouvido, os problemas ficaram evidentes: o material parece barato e pouco resistente. Fiquei muito decepcionado.",negativo
19589,"DEPOIS DE DUAS SEMANAS USANDO O RESTAURANTE, OS PROBLEMAS FICARAM EVIDENTES: O SERVIÇO FICOU INSTÁVEL E PIOR DO QUE ESTAVA ANTES. NÃO ATENDEU AO QUE FOI PROMETIDO.",negativo
19590,"Se alguém me perguntar sobre o capacete, minha resposta será negativa. produz ruídos estranhos e esquenta além do normal. Fiquei muito decepcionado.",negativo
19591,"Se alguém me perguntar sobre o serviço de delivery, minha resposta será positiva. o processo foi simples, rápido e bem explicado. Recomendo sem receio.",positivo
19592,MINHA EXPERIÊNCIA COM O SSD FOI EXCELENTE. RECEBI ANTES DO PRAZO E SEM NENHUMA AVARIA. CONTINUAREI USANDO COM CERTEZA.,positivo
19593,"Minha experiência com o serviço de instalação foi excelente. o processo foi simples, rápido e bem explicado. Minha avaliação é muito positiva.",positivo
19594,minha experiência com o micro-ondas foi péssima. a bateria descarrega mto rápido e demora pra carregar. minha avaliação é negativa.,negativo
19595,Estou realmente contente com a cadeira gamer. o acbaamento é muito bom e parece resistente. Foi exatamente o tipo de resultado que eu procurava.,positivo
19596,"analisei preço, qualidade e facilidade de uso antes de escolher a lâmpada inteligente. mesmo assim, a experiência foi ruim pq nao corresponde às medidas nem às características anunciadas. nao atendeu ao que foi prometido.",negativo
19597,Não tenho do que reclamar sobre o sistema de monitoramento. o suporte respondeu com precisão e sem transferências desnecessárias. Valeu cada centavo.,positivo
19598,"Nao foi perfeito em todos os detalhes, porem os pontos positivos de o sistema de monitoramento pesaram muito mais. a equipe demonstrou atencao e conhecimento.",positivo
19599,Não tenho do que reclamar sobre o serviço de limpeza. a equipe corrigiu o problema e ainda explicou como evitar novamente. Atendeu plenamente ao que eu precisava.,positivo
19600,"confesso que achei que a operadora de celular seria ruim, mas me surpreendeu positivamente. o serviço ficou pronto antes do prazo combinado. minha avaliação é muito positiva.",positivo
19601,"Excelente fone de ouvido, superou minhas expectativas. Recomendo a todos!",positivo
19602,Minha experiência com o serviço de manutenção foi péssima. o profissional chegou atrasado e deixou o serviço incompleto. Precisa melhorar muito.,negativo
19603,Estou arrependido de ter escolhido a bateria. veio em uma embalagem danificada e com o produto avariado. Não era o resultado que eu esperava.,negativo
19604,"Depois de uma semana usando a impressora, posso dizer que fiz uma ótima escolha: a qualidade ficou acima do que eu esperava. Recomendo sem receio.",positivo
19605,"Se alguém me perguntar sobre o módulo de vidro, minha resposta será negativa. o manual é confuso e a configuração não funciona. Não atendeu ao que foi prometido.",negativo
19606,"Eu esperava uma experiência razoável com o restaurante, mas o resultado superou minhas expectativas. o processo foi simples, rápido e bem explicado. Pode comprar sem medo.",positivo
19607,"Não foi perfeito em todos os detalhes, porém os pontos positivos de o fone de ouvido pesaram muito mais. recebi antes do prazo e sem nenhuma avaria. 👏",positivo
19608,"Confesso que achei que o colchão seria ruim, mas me surpreendeu positivamente. a relação entre preço e qualdiade vale muito a pena. Foi uma ótima escolha.",positivo
19609,"Depois de um mês usando o aspirador, os problemas ficaram evidentes: o acabamento é frágil e começou a soltar. Não atendeu ao que foi prometido.",negativo
19610,Estou realmente contente com o colchão. depois de vários dias de uso continua funcionando perfeitamente. Foi exatamente o tipo de resultado que eu procurava.,positivo
19611,Não posso recomendar o SSD. faltaram peças e não consegui concluir a instalação. Não rceomendo.,negativo
19612,"Eu esperava uma experiência razoável com o serviço de manutenção, mas o resultado superou minhas expectativas. as informações foram claras e o prazo foi cumprido. Atendeu plenamente ao que eu precisava.",positivo
19613,"eu esperava que o serviço de garantia fosse excelente, mas acabou sendo uma grande decepção. o suporte encerrou o atendimento antes de resolver o problema. foi dinheiro jogado fora.",negativo
19614,"A propaganda sobre a parafusadeira é ótima; a experiência real, infelizmente, não foi. parou de funcionar depois de poucos dias.",negativo
19615,"Não foi perfeito em todos os detalhes, porém os pontos positivos de o sofá pesaram muito mais. veio com todos os acessórios e o manual estava claro.",positivo
19616,"Depois de duas semanas usando o serviço de hospedagem, posso dizer que fiz uma ótima escolha: o serviço ficou pronto antes do prazo combinado. A experiência mereceu cinco estrelas.",positivo
19617,Minha experiência com a mochila foi péssima. a bateria descarrega muito rápido e demora para carregar. Solicitei a devolução.,negativo
19618,Estou arrependdio de ter escolhido a impressora. não corresponde às medidas nem às características anunciadas. Não era o resultado que eu esperava.,negativo
19619,Minha experiência com o módulo de vidro foi péssima. precisei solicitar troca porque não funcionou desde o primeiro uso. Solicitei a devolução.,negativo
19620,"Estou arrependido de ter escolhdio o restaurante. prometeram retorno, mas nunca entraram em contato. Não era o resultado que eu esperava.",negativo
